lcd_id,lcd_version,rev_hist_num,rev_hist_date,rev_hist_exp,last_updated
34063,19,1,10/01/2015,"Revision #: R1
Revision Effective: 10/01/2014
REvision Explanation: T40.1X5A and T40.8X5A are not valid ICD-10 for 2014 and were remove. These codes had no replacement code.",05/23/2014
34064,24,17,04/02/2026,"R17

Revision Effective: 04/02/2026

Revision Explanation: Annual Review, no changes made were made.

03/27/2026: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",03/27/2026
34064,24,16,03/26/2026,"R16

Revision Effective: 03/26/2026

Revision Explanation: Annual Review, no changes made were made.

03/16/2026: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",03/16/2026
34064,24,15,03/27/2025,"R15

Revision Effective: 03/27/2025

Revision Explanation: Annual Review, no changes made were made.

03/18/2025: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",03/18/2025
34064,24,14,04/04/2024,"R14

Revision Effective: 04/04/2024

Revision Explanation: Annual Review, no changes made were made.

03/29/2024: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",03/29/2024
34064,24,13,03/02/2023,"R13

Revision Effective: 03/02/2023

Revision Explanation: Annual Review, no changes made were made.

02/24/2023: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",02/24/2023
34064,24,12,03/03/2022,"R12

Revision Effective: 03/03/2022

Revision Explanation: Annual Review, no changes made were made.

02/23/2022: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",02/23/2022
34064,24,11,03/04/2021,"R11

Revision Effective: 03/04/2021

Revision Explanation: Annual Review, no changes made were made.

02/24/2021: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",02/24/2021
34064,24,10,10/03/2019,"R10

Revision Effective: n/a

Revision Explanation: Annual Review, no changes made

02/24/2020: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",02/24/2020
34064,24,9,10/03/2019,"R9

Revision Effective: 10-3-2019

Revision Explanation: Converted to new templates based on CR10901.

09/25/2019: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",09/25/2019
34064,24,8,10/03/2019,"R8

Revision Effective: 10-3-2019

Revision Explanation: All coding was removed from policy based on CR10901. New Billing and Coding article was related to policy and replaced supplemental article that was retired.

02/27/2019: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",09/25/2019
34064,24,7,10/01/2016,"R7

Revision Effective: N/A

Revision Explanation: Annual review no changes made.

02/27/2019: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",02/27/2019
34064,24,6,10/01/2016,"R6
Revision Effective: N/A
Revision Explanation: Annual review no changes made.

02/26/2018: At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",02/26/2018
34064,24,5,10/01/2016,"R5
Revision Effective: N/A
Revision Explanation: Annual review no changes made.",02/27/2017
34064,24,4,10/01/2016,"R4
Revision Effective: 10/01/2016
Revision Explanation: During annual ICd-10 update E08.321, E08.329, E08.331, E08.339, E08.341, E08.349, E08.351, E08.359, E09.321, E09.329, E09.331, E09.339, E09.341, E09.349, E09.351, E09.359, E10.321, E10.329, E10.331, E10.339, E10.341, E10.349, E10.351, E10.359, E11.321, E11.329, E11.331, E11.339, E11.341, E11.349, E11.351, E11.359, E13.321, E13.329, E13.331, E13.339, E13.341, E13.349, E13.351, E13.359, H34.811-H34.813, H34.831-H34.833 were deleted and replaced with the following codes: E08.3211, E08.3212, E08.3213, E08.3291, E08.3292, E08.3293, E08.3311, E08.3312, E08.3313, E08.3391, E08.3392, E08.3393, E08.3411, E08.3412, E08.3413, E08.3491, E08.3492,
E08.3493, E08.3511, E08.3512, E08.3513, E08.3521, E08.3522, E08.3523, E08.3531, E08.3532, E08.3533, E08.3541, E08.3542, E08.3543, E08.3551, E08.3552, E08.3553,
E08.3591, E08.3592, E08.3593, E08.37X1, E08.37X2, E08.37X3, E09.3211, E09.3212, E09.3213, E09.3291, E09.3292, e09.3293, E09.3311, E09.3312, e09.3313, E09.3391,
E09.3392, E09.3393, E09.3411, E09.3412, E09.3413, E09.3491, E09.3492, E09.3493, E09.3511, E09.3512, E09.3513, E09.3521, E09.3522, E09.3523, E09.3531, E09.3532,
E09.3533, E09.3541, E09.3542, E09.3543, E09.3551, E09.3552, E09.3553, E09.3591, e09.3592, E09.3593, E09.37X1, E09.37X2, E09.37X3, E10.3211, E10.3212, E10.3213,
E10.3291, E10.3292, E10.3293, E10.3311, E10.3312, E10.3313, E10.3391, E10.3392, E10.3393, E10.3411, E10.3412, E10.3413, E10.3491, E10.3492, E10.3493, E10.3511,
E10.3512, e10.3513, E10.3521, E10.3522, E10.3523, E10.3531, E10.3532, E10.3533, E10.3541, E10.3542, E10.3543, E10.3551, E10.3552, E10.3553, E10.3591, E10.3592,
E10.3593, E10.37X1, E10.37X2, E10.37X3, E11.3211, e11.3212, E11.3213, E11.3291, E11.3292, E11.3293, E11.3311, E11.3312, E11.3313, E11.3391, E11.3392, E11.3393, E11.3411, E11.3412, E11.3413, E11.3491, E11.3492, E11.3493, E11.3511, e11.3512, E11.3513, E11.3521, E11.3522, E11.3523, E11.3531, E11.3532, E11.3533, E11.3541, E11.3542, E11.3543, E11.3551, E11.3552, E11.3553, E11.3591, E11.3592, E11.3593, E11.37X1, E11.37X2, E11.37X3, E13.3211, E13.3212, E13.3213, E13.3291, E13.3292, E13.3293, E13.3311, E13.3312, E13.3313, E13.3391, E13.3392, E13.3393, E13.3411, E13.3412, e13.3413, E13.3491, E13.3492, e13.3493, E13.3511, E13.3512, E13.3513, E13.3521, E13.3522, E13.3523, E13.3531, E13.3532, E13.3533, E13.3541, E13.3542, E13.3543, E13.3551, E13.3552, E13.3553, E13.3591, e13.3592, E13.3593, E13.37X1, E13.37X2, E13.37X3, H34.8110, H34.8111, H34.8112, H34.8120, H34.8121, H34.8122, H34.8130, H34.8131, H34.8132, H34.8310, H34.8311, H34.8312, H34.8320, H34.8321, H34.8322, H34.8330, H34.8331, H34.8332",09/21/2016
34064,24,3,01/01/2016,"R3
Revision Effective: 01/01/2016
Revision Explanation: Global days for 67228 changed 01/01/2016 from 90 to 10. Updated this information in the associated information section.",04/07/2016
34064,24,2,10/01/2015,"R2
Revision Effective: N/A
Revision Explanation: Annual Review no changes made.",02/25/2016
34064,24,1,10/01/2015,"R1
Revision Effective: 10/01/2015
Revision Explanation: Accepted revenue code description changes.",06/15/2015
34074,39,13,03/05/2026,"Retirement Effective Date:03/05/2026

This final LCD is being retired and combined into the JE LCD so that JE and JF will have one unified document and policy number",03/05/2026
34074,39,12,02/01/2020,"Policy was updated to correct typographical errors. Under Coverage Indications, Limitations and/or Medical Necessity, corrected ‘nonresponsiveness’ to ‘non-responsiveness.’ Under Associated Information, corrected ‘and An’ to ‘and an.’",01/20/2026
34074,39,11,02/01/2020,"In Coverage Indications, Limitations and/or Medical Necessity, under Immunoglobulin Deficiencies, agammaglobulinemia indications are clarified.",02/05/2020
34074,39,10,10/01/2019,"The LCD is revised to remove CPT/HCPCS codes in the Keyword Section of the LCD.

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",01/29/2020
34074,39,9,10/01/2019,"As required by CR 10901, all billing and coding information has been moved to the companion article, this article is linked to the LCD.

At this time 21st Century Cures Act will apply to new and revised LCDs that restrict coverage which requires comment and notice. This revision is not a restriction to the coverage determination; and, therefore not all the fields included on the LCD are applicable as noted in this policy.",09/17/2019
